location	satisfaction
Tampere	2
Tampere	4
Tampere	2
Tampere	5
Tampere	4
Tampere	5
Tampere	4
Tampere	3
Tampere	5
Tampere	3
Tampere	4
Tampere	5
Tampere	5
Tampere	3
Tampere	3
Tampere	4
Tampere	4
Tampere	1
Tampere	3
Tampere	3
Tampere	3
Tampere	5
Tampere	3
Tampere	4
Tampere	4
Tampere	5
Tampere	2
Tampere	1
Tampere	2
Tampere	5
Tampere	3
Tampere	3
Tampere	5
Tampere	3
Tampere	2
Tampere	3
Tampere	4
Tampere	1
Tampere	1
Tampere	3
Tampere	1
Tampere	4
Tampere	1
Tampere	3
Tampere	2
Tampere	5
Tampere	4
Tampere	4
Tampere	3
Tampere	5
Tampere	1
Tampere	3
Tampere	3
Tampere	2
Tampere	5
Tampere	3
Tampere	2
Tampere	5
Tampere	3
Tampere	4
Tampere	2
Tampere	3
Tampere	2
Tampere	3
Tampere	4
Tampere	3
Tampere	3
Tampere	2
Tampere	3
Tampere	3
Tampere	2
Tampere	1
Tampere	2
Tampere	5
Tampere	5
Tampere	2
Tampere	3
Tampere	1
Tampere	3
Tampere	3
Tampere	3
Tampere	3
Tampere	4
Tampere	2
Tampere	5
Tampere	1
Tampere	3
Tampere	2
Tampere	4
Tampere	2
Tampere	4
Tampere	3
Tampere	4
Tampere	3
Tampere	4
Tampere	5
Tampere	3
Tampere	3
Tampere	2
Tampere	3
Tampere	3
Tampere	5
Tampere	3
Tampere	3
Tampere	5
Tampere	3
Tampere	3
Tampere	3
Tampere	3
Tampere	4
Tampere	3
Tampere	3
Tampere	4
Tampere	3
Tampere	5
Tampere	1
Tampere	4
Tampere	4
Tampere	4
Tampere	3
Tampere	3
Tampere	3
Tampere	2
Tampere	5
Tampere	5
Tampere	3
Tampere	3
Tampere	3
Tampere	2
Tampere	4
Tampere	3
Tampere	2
Tampere	3
Tampere	2
Tampere	4
Tampere	1
Tampere	3
Tampere	2
Tampere	4
Tampere	2
Tampere	3
Tampere	3
Tampere	3
Tampere	3
Tampere	3
Tampere	2
Tampere	1
Tampere	3
Tampere	3
Tampere	5
Tampere	3
Tampere	3
Tampere	3
Tampere	4
Tampere	5
Tampere	3
Tampere	4
Tampere	3
